field1,Year,Ceremony,Award ID,Award Type,Award Name,Work,Nominee,Winner
23668,2021,64,723,Work,Best Rap Album,Call Me If You Get Lost,"Tyler, The Creator",TRUE
23669,2021,64,725,Work,Best Traditional R&B Performance,Bring It On Home To Me,"BJ The Chicago Kid, PJ Morton & Kenyon Dixon Featuring Charlie Bereal",FALSE
23670,2021,64,725,Work,Best Traditional R&B Performance,I Need You,Jon Batiste,FALSE
23671,2021,64,725,Work,Best Traditional R&B Performance,Born Again,Leon Bridges Featuring Robert Glasper,FALSE
23672,2021,64,725,Work,Best Traditional R&B Performance,How Much Can A Heart Take,Lucky Daye Featuring Yebba,FALSE
23673,2021,64,725,Work,Best Traditional R&B Performance,Fight For You,H.E.R.,TRUE
23674,2021,64,735,Work,Best Compilation Soundtrack For Visual Media,Cruella,(Various Artists),FALSE
23675,2021,64,735,Work,Best Compilation Soundtrack For Visual Media,In The Heights,(Various Artists),FALSE
23676,2021,64,735,Work,Best Compilation Soundtrack For Visual Media,Schmigadoon! Episode 1,(Various Artists),FALSE
23677,2021,64,735,Work,Best Compilation Soundtrack For Visual Media,Dear Evan Hansen,Ben Platt (& Various Artists),FALSE
23678,2021,64,735,Work,Best Compilation Soundtrack For Visual Media,Respect,Jennifer Hudson,FALSE
23679,2021,64,735,Work,Best Compilation Soundtrack For Visual Media,One Night In Miami...,"Leslie Odom, Jr. (& Various Artists)",FALSE
23680,2021,64,735,Work,Best Compilation Soundtrack For Visual Media,The United States Vs. Billie Holiday,Andra Day,TRUE
23681,2021,64,738,Work,Best Melodic Rap Performance,Need To Know,Doja Cat,FALSE
23682,2021,64,738,Work,Best Melodic Rap Performance,P R I D E . I S . T H E . D E V I L,J. Cole Featuring Lil Baby,FALSE
23683,2021,64,738,Work,Best Melodic Rap Performance,Industry Baby,Lil Nas X Featuring Jack Harlow,FALSE
23684,2021,64,738,Work,Best Melodic Rap Performance,Wusyaname,"Tyler, The Creator Featuring Youngboy Never Broke Again & Ty Dolla $ign",FALSE
23685,2021,64,738,Work,Best Melodic Rap Performance,Hurricane,Kanye West Featuring The Weeknd & Lil Baby,TRUE
23686,2021,64,739,Work,Best Remixed Recording,Inside Out (3SCAPE DRM Remix),"3SCAPE DRM, remixer (Zedd & Griff)",FALSE
23687,2021,64,739,Work,Best Remixed Recording,Talks (Mura Masa Remix),"Alexander Crossan, remixer (PVA)",FALSE
23688,2021,64,739,Work,Best Remixed Recording,Back To Life (Booker T Kings Of Soul Satta Dub),"Booker T, remixer (Soul II Soul)",FALSE
23689,2021,64,739,Work,Best Remixed Recording,Met Him Last Night (Dave Aud茅 Remix),"Dave Aud茅, remixer (Demi Lovato & Ariana Grande)",FALSE
23690,2021,64,739,Work,Best Remixed Recording,Born For Greatness (Cymek Remix),"Spencer Bastian, remixer (Papa Roach)",FALSE
23691,2021,64,739,Work,Best Remixed Recording,Constant Craving (Fashionably Late Remix),"Tracy Young, remixer (K.D. Lang)",FALSE
23692,2021,64,739,Work,Best Remixed Recording,Passenger (Mike Shinoda Remix),"Mike Shinoda, remixer (Deftones)",TRUE
23693,2021,64,745,Work,Best Rap Song,Best Friend,"Amala Zandelie Dlamini, Lukasz Gottwald, Randall Avery Hammers, Diamont茅 Harper, Asia Smith, Theron Thomas & Rocco Valdes, songwriters (Saweetie Featuring Doja Cat)",FALSE
23694,2021,64,745,Work,Best Rap Song,Family Ties,"Roshwita Larisha Bacha, Hykeem Carter, Tobias Dekker, Colin Franken, Jasper Harris, Kendrick Lamar, Ronald Latour & Dominik Patrzek, songwriters (Baby Keem Featuring Kendrick Lamar)",FALSE
23695,2021,64,745,Work,Best Rap Song,Bath Salts,"Shawn Carter, Kasseem Dean, Michael Forno, Nasir Jones & Earl Simmons, songwriters (DMX Featuring Jay-Z & Nas)",FALSE
23696,2021,64,745,Work,Best Rap Song,M Y . L I F E,"Sh茅yaa Bin Abraham-Joseph, Jermaine Cole & Jacob Dutton, songwriters (J. Cole Featuring 21 Savage & Morray)",FALSE
23697,2021,64,745,Work,Best Rap Song,Jail,"Dwayne Abernathy, Jr.,Warryn Campbell, Shawn Carter, Raul Cubina, Michael Dean, Charles M. Njapa, Sean Solymar, Kanye West & Mark Williams, songwriters (Kanye West Featuring Jay-Z)",TRUE
23698,2021,64,748,Work,Best Dance/Electronic Recording,Hero,Afrojack & David Guetta,FALSE
23699,2021,64,748,Work,Best Dance/Electronic Recording,Heartbreak,Bonobo & Totally Enormous Extinct Dinosaurs,FALSE
23700,2021,64,748,Work,Best Dance/Electronic Recording,You Can Do It,Caribou,FALSE
23701,2021,64,748,Work,Best Dance/Electronic Recording,Before,James Blake,FALSE
23702,2021,64,748,Work,Best Dance/Electronic Recording,The Business,Ti毛sto,FALSE
23703,2021,64,748,Work,Best Dance/Electronic Recording,Loom,脫lafur Arnalds Featuring Bonobo,FALSE
23704,2021,64,748,Work,Best Dance/Electronic Recording,Alive,R眉f眉s Du Sol,TRUE
23705,2021,64,749,Work,Best Dance/Electronic Music Album,Fallen Embers,ILLENIUM,FALSE
23706,2021,64,749,Work,Best Dance/Electronic Music Album,Music Is The Weapon (Reloaded),Major Lazer,FALSE
23707,2021,64,749,Work,Best Dance/Electronic Music Album,Shockwave,Marshmello,FALSE
23708,2021,64,749,Work,Best Dance/Electronic Music Album,Free Love,Sylvan Esso,FALSE
23709,2021,64,749,Work,Best Dance/Electronic Music Album,Judgement,Ten City,FALSE
23710,2021,64,749,Work,Best Dance/Electronic Music Album,Subconsciously,Black Coffee,TRUE
23711,2021,64,754,Work,Best Immersive Audio Album,Fine Line,"Greg Penny, immersive mix engineer; Greg Penny, immersive mastering engineer; Greg Penny, immersive producer (Harry Styles)",FALSE
23712,2021,64,754,Work,Best Immersive Audio Album,The Future Bites,"Jake Fields & Steven Wilson, immersive mix engineers; Dave Kosten & Steven Wilson, immersive producers (Steven Wilson)",FALSE
23713,2021,64,754,Work,Best Immersive Audio Album,Clique,"Jim Anderson & Ulrike Schwarz, immersive mix engineers; Bob Ludwig, immersive mastering engineer; Jim Anderson, immersive producer (Patricia Barber)",FALSE
23714,2021,64,754,Work,Best Immersive Audio Album,Stille Grender,"Morten Lindberg, immersive mix engineer; Morten Lindberg, immersive mastering engineer; Morten Lindberg, immersive producer (Anne Karin Sundal-Ask & Det Norske Jentekor)",FALSE
23715,2021,64,754,Work,Best Immersive Audio Album,Alicia,"George Massenburg & Eric Schilling, immersive mix engineers; Michael Romanowski, immersive mastering engineer; Ann Mincieli, immersive producer (Alicia Keys)",TRUE
23716,2021,64,762,Work,Best Americana Album,Outside Child,Allison Russell,FALSE
23717,2021,64,762,Work,Best Americana Album,Downhill From Everywhere,Jackson Browne,FALSE
23718,2021,64,762,Work,Best Americana Album,Leftover Feelings,John Hiatt with The Jerry Douglas Band,FALSE
23719,2021,64,762,Work,Best Americana Album,Stand For Myself,Yola,FALSE
23720,2021,64,762,Work,Best Americana Album,Native Sons,Los Lobos,TRUE
23721,2021,64,764,Work,Best Children'S Music Album,All One Tribe,1 Tribe Collective,FALSE
23722,2021,64,764,Work,Best Children'S Music Album,Act铆vate,123 Andr茅s,FALSE
23723,2021,64,764,Work,Best Children'S Music Album,Crayon Kids,Lucky Diaz And The Family Jam Band,FALSE
23724,2021,64,764,Work,Best Children'S Music Album,Black To The Future,Pierce Freelon,FALSE
23725,2021,64,764,Work,Best Children'S Music Album,A Colorful World,Falu,TRUE
23726,2021,64,765,Work,Best Classical Instrumental Solo,Bach: Sonatas & Partitas,Augustin Hadelich,FALSE
23727,2021,64,765,Work,Best Classical Instrumental Solo,Of Power,Curtis Stewart,FALSE
23728,2021,64,765,Work,Best Classical Instrumental Solo,Beethoven & Brahms: Violin Concertos,"Gil Shaham; Eric Jacobsen, conductor (The Knights)",FALSE
23729,2021,64,765,Work,Best Classical Instrumental Solo,Mak Bach,Mak Grgic,FALSE
23730,2021,64,765,Work,Best Classical Instrumental Solo,An American Mosaic,Simone Dinnerstein,FALSE
23731,2021,64,765,Work,Best Classical Instrumental Solo,Alone Together,"Jennifer Koh; Judith Sherman, producer; Charles Mueller, engineer/mixer",TRUE
23732,2021,64,766,Work,Best Country Solo Performance,All I Do Is Drive,Jason Isbell,FALSE
23733,2021,64,766,Work,Best Country Solo Performance,camera roll,Kacey Musgraves,FALSE
23734,2021,64,766,Work,Best Country Solo Performance,Forever After All,Luke Combs,FALSE
23735,2021,64,766,Work,Best Country Solo Performance,Remember Her Name,Mickey Guyton,FALSE
23736,2021,64,766,Work,Best Country Solo Performance,You Should Probably Leave,Chris Stapleton,TRUE
23737,2021,64,767,Work,Best Country Duo/Group Performance,Glad You Exist,Dan + Shay,FALSE
23738,2021,64,767,Work,Best Country Duo/Group Performance,Drunk (And I Don鈥檛 Wanna Go Home),Elle King & Miranda Lambert,FALSE
23739,2021,64,767,Work,Best Country Duo/Group Performance,If I Didn't Love You,Jason Aldean & Carrie Underwood,FALSE
23740,2021,64,767,Work,Best Country Duo/Group Performance,Chasing After You,Ryan Hurd & Maren Morris,FALSE
23741,2021,64,767,Work,Best Country Duo/Group Performance,Younger Me,Brothers Osborne,TRUE
23742,2021,64,768,Work,Best Folk Album,Wednesday (Extended Edition),Madison Cunningham,FALSE
23743,2021,64,768,Work,Best Folk Album,One Night Lonely [Live],Mary Chapin Carpenter,FALSE
23744,2021,64,768,Work,Best Folk Album,Blue Heron Suite,Sarah Jarosz,FALSE
23745,2021,64,768,Work,Best Folk Album,Long Violent History,Tyler Childers,FALSE
23746,2021,64,768,Work,Best Folk Album,They're Calling Me Home,Rhiannon Giddens With Francesco Turrisi,TRUE
23747,2021,64,769,Work,Best Regional Roots Music Album,Bloodstains & Teardrops,Big Chief Monk Boudreaux,FALSE
23748,2021,64,769,Work,Best Regional Roots Music Album,My People,Cha Wa,FALSE
23749,2021,64,769,Work,Best Regional Roots Music Album,Corey Ledet Zydeco,Corey Ledet Zydeco,FALSE
23750,2021,64,769,Work,Best Regional Roots Music Album,Live In New Orleans!,Sean Ardoin And Kreole Rock And Soul,FALSE
23751,2021,64,769,Work,Best Regional Roots Music Album,Kau Ka Pe'a,Kalani Pe'a,TRUE
23752,2021,64,771,Work,Best Gospel Album,Changing Your Story Live!,Jekalyn Carr,FALSE
23753,2021,64,771,Work,Best Gospel Album,Jonny X Mali: Live In LA,Jonathan McReynolds & Mali Music,FALSE
23754,2021,64,771,Work,Best Gospel Album,Jubilee: Juneteenth Edition,Maverick City Music,FALSE
23755,2021,64,771,Work,Best Gospel Album,Royalty: Live At The Ryman,Tasha Cobbs Leonard,FALSE
23756,2021,64,771,Work,Best Gospel Album,Believe For It,CeCe Winans,TRUE
23757,2021,64,772,Work,Best Contemporary Christian Music Album,Feels Like Home Vol. 2,Israel & New Breed,FALSE
23758,2021,64,772,Work,Best Contemporary Christian Music Album,The Blessing (Live),Kari Jobe,FALSE
23759,2021,64,772,Work,Best Contemporary Christian Music Album,No Stranger,Natalie Grant,FALSE
23760,2021,64,772,Work,Best Contemporary Christian Music Album,Citizen Of Heaven (Live),Tauren Wells,FALSE
23761,2021,64,772,Work,Best Contemporary Christian Music Album,Old Church Basement,Elevation Worship & Maverick City Music,TRUE
23762,2021,64,776,Work,Best Pop Solo Performance,Positions,Ariana Grande,FALSE
23763,2021,64,776,Work,Best Pop Solo Performance,Happier Than Ever,Billie Eilish,FALSE
23764,2021,64,776,Work,Best Pop Solo Performance,Right On Time,Brandi Carlile,FALSE
23765,2021,64,776,Work,Best Pop Solo Performance,Anyone,Justin Bieber,FALSE
23766,2021,64,776,Work,Best Pop Solo Performance,drivers license,Olivia Rodrigo,TRUE
23767,2021,64,777,Work,Best Pop Duo/Group Performance,Butter,BTS,FALSE
23768,2021,64,777,Work,Best Pop Duo/Group Performance,Higher Power,Coldplay,FALSE
23769,2021,64,777,Work,Best Pop Duo/Group Performance,Lonely,Justin Bieber & benny blanco,FALSE
23770,2021,64,777,Work,Best Pop Duo/Group Performance,I Get A Kick Out Of You,Tony Bennett & Lady Gaga,FALSE
23771,2021,64,777,Work,Best Pop Duo/Group Performance,Kiss Me More,Doja Cat Featuring SZA,TRUE
23772,2021,64,778,Work,Best R&B Performance,Damage,H.E.R.,FALSE
23773,2021,64,778,Work,Best R&B Performance,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,FALSE
23774,2021,64,778,Work,Best R&B Performance,Lost You,Snoh Aalegra,FALSE
23775,2021,64,778,Work,Best R&B Performance,Pick Up Your Feelings,Jazmine Sullivan,TRUE
23776,2021,64,779,Work,Best Rap Performance,Up,Cardi B,FALSE
23777,2021,64,779,Work,Best Rap Performance,M Y . L I F E,J. Cole Featuring 21 Savage & Morray,FALSE
23778,2021,64,779,Work,Best Rap Performance,Thot S***,Megan Thee Stallion,FALSE
23779,2021,64,779,Work,Best Rap Performance,Family Ties,Baby Keem Featuring Kendrick Lamar,TRUE
23780,2021,64,780,Work,Best Rock Performance,Shot In The Dark,AC/DC,FALSE
23781,2021,64,780,Work,Best Rock Performance,Know You Better (Live From Capitol Studio A),Black Pumas,FALSE
23782,2021,64,780,Work,Best Rock Performance,Nothing Compares 2 U,Chris Cornell,FALSE
23783,2021,64,780,Work,Best Rock Performance,Ohms,Deftones,FALSE
23784,2021,64,780,Work,Best Rock Performance,Making A Fire,Foo Fighters,TRUE
23785,2021,64,782,Work,Best Global Music Album,East West Players Presents: Daniel Ho & Friends Live In Concert,Daniel Ho & Friends,FALSE
23786,2021,64,782,Work,Best Global Music Album,Legacy +,Femi Kuti And Made Kuti,FALSE
23787,2021,64,782,Work,Best Global Music Album,"Voice Of Bunbon, Vol. 1",Rocky Dawuni,FALSE
23788,2021,64,782,Work,Best Global Music Album,Made In Lagos: Deluxe Edition,WizKid,FALSE
23789,2021,64,782,Work,Best Global Music Album,Mother Nature,Angelique Kidjo,TRUE
23790,2021,64,783,Work,Best Progressive R&B Album,Something To Say,Cory Henry,FALSE
23791,2021,64,783,Work,Best Progressive R&B Album,New Light,Eric Bellinger,FALSE
23792,2021,64,783,Work,Best Progressive R&B Album,Mood Valiant,Hiatus Kaiyote,FALSE
23793,2021,64,783,Work,Best Progressive R&B Album,Studying Abroad: Extended Stay,Masego,FALSE
23794,2021,64,783,Work,Best Progressive R&B Album,Dinner Party: Dessert,"Terrace Martin, Robert Glasper, 9th Wonder & Kamasi Washington",FALSE
23795,2021,64,783,Work,Best Progressive R&B Album,Table For Two,Lucky Daye,TRUE
23796,2021,64,784,Work,Best Regional Mexican Music Album (Including Tejano),"Antolog铆a De La Musica Ranchera, Vol. 2",Aida Cuevas,FALSE
23797,2021,64,784,Work,Best Regional Mexican Music Album (Including Tejano),Ayayay! (S煤per Deluxe),Christian Nodal,FALSE
23798,2021,64,784,Work,Best Regional Mexican Music Album (Including Tejano),Seis,Mon Laferte,FALSE
23799,2021,64,784,Work,Best Regional Mexican Music Album (Including Tejano),"Un Canto Por M茅xico, Vol. II",Natalia Lafourcade,FALSE
23800,2021,64,784,Work,Best Regional Mexican Music Album (Including Tejano),A Mis 80's,Vicente Fern谩ndez,TRUE
23801,2021,64,785,Work,Best Classical Compendium,"American Originals - A New World, A New Canon","AGAVE & Reginald L. Mobley; Geoffrey Silver, producer",FALSE
23802,2021,64,785,Work,Best Classical Compendium,Plays,"Chick Corea; Chick Corea & Bernie Kirsh, producers",FALSE
23803,2021,64,785,Work,Best Classical Compendium,Berg: Violin Concerto; Seven Early Songs & Three Pieces For Orchestra,"Michael Tilson Thomas, conductor; Jack Vad, producer",FALSE
23804,2021,64,785,Work,Best Classical Compendium,Cerrone: The Arching Path,"Timo Andres & Ian Rosenbaum; Mike Tierney, producer",FALSE
23805,2021,64,785,Work,Best Classical Compendium,Women Warriors - The Voices Of Change,"Amy Andersson, conductor; Amy Andersson, Mark Mattson & Lolita Ritmanis, producers; Varis Kurmin拧, engineer/mixer",TRUE
23806,2021,64,850,Work,Best American Roots Song,Diamond Studded Shoes,"Dan Auerbach, Natalie Hemby, Aaron Lee Tasjan & Yola, songwriters (Yola)",FALSE
23807,2021,64,850,Work,Best American Roots Song,Nightflyer,"Jeremy Lindsay & Allison Russell, songwriters (Allison Russell)",FALSE
23808,2021,64,850,Work,Best American Roots Song,Bored,"Linda Chorney, songwriter (Linda Chorney Featuring Becca Byram, EJ Ouellette & Trevor Sewell)",FALSE
23809,2021,64,850,Work,Best American Roots Song,Avalon,"Rhiannon Giddens, Justin Robinson & Francesco Turrisi, songwriters (Rhiannon Giddens With Francesco Turrisi)",FALSE
23810,2021,64,850,Work,Best American Roots Song,Call Me A Fool,"Valerie June, songwriter (Valerie June Featuring Carla Thomas)",FALSE
23811,2021,64,850,Work,Best American Roots Song,Cry,"Jon Batiste & Steve McEwan, songwriters (Jon Batiste)",TRUE
23812,2021,64,858,Work,Best Contemporary Instrumental Album,"Deep: The Baritone Sessions, Vol. 2",Mark Lettieri,FALSE
23813,2021,64,858,Work,Best Contemporary Instrumental Album,The Garden,Rachel Eckroth,FALSE
23814,2021,64,858,Work,Best Contemporary Instrumental Album,Double Dealin',Randy Brecker & Eric Marienthal,FALSE
23815,2021,64,858,Work,Best Contemporary Instrumental Album,At Blue Note Tokyo,Steve Gadd Band,FALSE
23816,2021,64,858,Work,Best Contemporary Instrumental Album,Tree Falls,Taylor Eigsti,TRUE
23817,2021,64,859,Work,Best Contemporary Christian Music Performance/Song,Man Of Your Word,"Chandler Moore & KJ Scriven; Tony Brown, Jonathan Jay, Nathan Jess & Chandler Moore, songwriters",FALSE
23818,2021,64,859,Work,Best Contemporary Christian Music Performance/Song,Jireh,"Elevation Worship & Maverick City Music Featuring Chandler Moore & Naomi Raine; Chris Brown, Steven Furtick, Chandler Moore & Naomi Raine, songwriters",FALSE
23819,2021,64,859,Work,Best Contemporary Christian Music Performance/Song,Hold Us Together (Hope Mix),"H.E.R. & Tauren Wells; Josiah Bassey, Dernst Emile II & H.E.R., songwriters",FALSE
23820,2021,64,859,Work,Best Contemporary Christian Music Performance/Song,We Win,"Kirk Franklin & Lil Baby; Kirk Franklin, Dominique Jones, Cynthia Nunn & Justin Smith, songwriters",FALSE
23821,2021,64,859,Work,Best Contemporary Christian Music Performance/Song,Believe For It,"CeCe Winans; Dwan Hill, Kyle Lee, CeCe Winans & Mitch Wong, songwriters",TRUE
23822,2021,64,860,Work,Best Gospel Performance/Song,Help,"Anthony Brown & Group Therapy; Anthony Brown & Darryl Woodson, songwriters",FALSE
23823,2021,64,860,Work,Best Gospel Performance/Song,Voice Of God,"Dante Bowe Featuring Steffany Gretzinger & Chandler Moore; Dante Bowe, Tywan Mack, Jeff Schneeweis & Mitch Wong, songwriters",FALSE
23824,2021,64,860,Work,Best Gospel Performance/Song,Joyful,"Dante Bowe; Dante Bowe & Ben Schofield, songwriters",FALSE
23825,2021,64,860,Work,Best Gospel Performance/Song,Wait On You,"Elevation Worship & Maverick City Music; Dante Bowe, Chris Brown, Steven Furtick, Tiffany Hudson, Brandon Lake & Chandler Moore, songwriters",FALSE
23826,2021,64,860,Work,Best Gospel Performance/Song,Never Lost,CeCe Winans,TRUE
23827,2021,64,861,Work,Best Roots Gospel Album,Keeping On,Ernie Haase & Signature Sound,FALSE
23828,2021,64,861,Work,Best Roots Gospel Album,"That's Gospel, Brother",Gaither Vocal Band,FALSE
23829,2021,64,861,Work,Best Roots Gospel Album,Alone With My Faith,"Harry Connick, Jr.",FALSE
23830,2021,64,861,Work,Best Roots Gospel Album,Songs For The Times,The Isaacs,FALSE
23831,2021,64,861,Work,Best Roots Gospel Album,My Savior,Carrie Underwood,TRUE
23832,2021,64,862,Work,Best American Roots Performance,Nightflyer,Allison Russell,FALSE
23833,2021,64,862,Work,Best American Roots Performance,Love And Regret,Billy Strings,FALSE
23834,2021,64,862,Work,Best American Roots Performance,Same Devil,Brandy Clark Featuring Brandi Carlile,FALSE
23835,2021,64,862,Work,Best American Roots Performance,I Wish I Knew How It Would Feel To Be Free,The Blind Boys Of Alabama & B茅la Fleck,FALSE
23836,2021,64,862,Work,Best American Roots Performance,Cry,Jon Batiste,TRUE
23837,2021,64,1823,Work,Best M煤sica Urbana Album,Jose,J Balvin,FALSE
23838,2021,64,1823,Work,Best M煤sica Urbana Album,KG0516,KAROL G,FALSE
23839,2021,64,1823,Work,Best M煤sica Urbana Album,Sin Miedo (Del Amor Y Otros Demonios) 8,Kali Uchis,FALSE
23840,2021,64,1823,Work,Best M煤sica Urbana Album,Afrodis铆aco,Rauw Alejandro,FALSE
23841,2021,64,1823,Work,Best M煤sica Urbana Album,El 脷ltimo Tour Del Mundo,Bad Bunny,TRUE
23842,2021,64,1824,Work,Best Global Music Performance,Do Yourself,Angelique Kidjo & Burna Boy,FALSE
23843,2021,64,1824,Work,Best Global Music Performance,P脿 P谩 P脿,Femi Kuti,FALSE
23844,2021,64,1824,Work,Best Global Music Performance,Essence,WizKid Featuring Tems,FALSE
23845,2021,64,1824,Work,Best Global Music Performance,Blewu,Yo-Yo Ma & Angelique Kidjo,FALSE
23846,2021,64,1824,Work,Best Global Music Performance,Mohabbat,Arooj Aftab,TRUE
23847,2022,65,584,Work,Best Alternative Music Album,WE,Arcade Fire,FALSE
23848,2022,65,584,Work,Best Alternative Music Album,Dragon New Warm Mountain I Believe In You,Big Thief,FALSE
23849,2022,65,584,Work,Best Alternative Music Album,Fossora,Bj枚rk,FALSE
23850,2022,65,584,Work,Best Alternative Music Album,Cool It Down,Yeah Yeah Yeahs,FALSE
23851,2022,65,584,Work,Best Alternative Music Album,Wet Leg,Wet Leg,TRUE
23852,2022,65,585,Work,Best Traditional Blues Album,The Blues Don鈥檛 Lie,Buddy Guy,FALSE
23853,2022,65,585,Work,Best Traditional Blues Album,Mississippi Son,Charlie Musselwhite,FALSE
23854,2022,65,585,Work,Best Traditional Blues Album,Heavy Load Blues,Gov't Mule,FALSE
23855,2022,65,585,Work,Best Traditional Blues Album,The Sun Is Shining Down,John Mayall,FALSE
23856,2022,65,585,Work,Best Traditional Blues Album,Get On Board,Taj Mahal & Ry Cooder,TRUE
23857,2022,65,586,Work,Best Contemporary Blues Album,Bloodline Maintenance,Ben Harper,FALSE
23858,2022,65,586,Work,Best Contemporary Blues Album,Crown,Eric Gales,FALSE
23859,2022,65,586,Work,Best Contemporary Blues Album,Set Sail,North Mississippi Allstars,FALSE
23860,2022,65,586,Work,Best Contemporary Blues Album,Done Come Too Far,Shemekia Copeland,FALSE
23861,2022,65,586,Work,Best Contemporary Blues Album,Brother Johnny,Edgar Winter,TRUE
23862,2022,65,594,Work,Best Orchestral Performance,Eastman: Stay On It,"Christopher Rountree, conductor (Wild Up)",FALSE
23863,2022,65,594,Work,Best Orchestral Performance,"Adams, John Luther: Sila - The Breath Of The World","Doug Perkins, conductor (The Crossing, JACK Quartet, Musicians Of The University Of Michigan Department Of Chamber Music & University Of Michigan Percussion Ensemble)",FALSE
23864,2022,65,594,Work,Best Orchestral Performance,Dvor谩k: Symphonies Nos. 7-9,"Gustavo Dudamel, conductor (Los Angeles Philharmonic)",FALSE
23865,2022,65,594,Work,Best Orchestral Performance,John Williams - The Berlin Concert,"John Williams, conductor (Berliner Philharmoniker)",FALSE
23866,2022,65,594,Work,Best Orchestral Performance,"Works By Florence Price, Jessie Montgomery, Valerie Coleman","Michael Repper, conductor (New York Youth Symphony); Judith Sherman, producer; Isaiah Abolin & John Kilgore, engineers/mixers",TRUE
23867,2022,65,595,Work,Best Opera Recording,Davis: X - The Life And Times Of Malcolm X,"Gil Rose, conductor; Joshua Conyers, Ronnita Miller, Whitney Morrison, Victor Robertson & Dav贸ne Tines; Gil Rose, producer (Boston Modern Orchestra Project; Odyssey Opera Chorus)",FALSE
23868,2022,65,595,Work,Best Opera Recording,Aucoin: Eurydice,"Yannick N茅zet-S茅guin, conductor; Barry Banks, Nathan Berg, Joshua Hopkins, Erin Morley & Jakub J贸zef Orlinski; David Frost, producer (The Metropolitan Opera Orchestra; The Metropolitan Opera Chorus)",FALSE
23869,2022,65,595,Work,Best Opera Recording,Blanchard: Fire Shut Up In My Bones,"Yannick N茅zet-S茅guin, conductor; Angel Blue, Will Liverman, Latonia Moore & Walter Russell III; David Frost, producer; Terence Blanchard, composer; John Kerswell, engineer (The Metropolitan Opera Orchestra; The Metropolitan Opera Chorus)",TRUE
23870,2022,65,596,Work,Best Choral Performance,Bach: St. John Passion,"John Eliot Gardiner, conductor (English Baroque Soloists; Monteverdi Choir)",FALSE
23871,2022,65,596,Work,Best Choral Performance,Verdi: Requiem - The Met Remembers 9/11,"Yannick N茅zet-S茅guin, conductor; Donald Palumbo, chorus master (Michelle DeYoung, Eric Owens, Ailyn P茅rez & Matthew Polenzani; The Metropolitan Opera Orchestra; The Metropolitan Opera Chorus)",FALSE
23872,2022,65,596,Work,Best Choral Performance,Born,"Donald Nally, conductor (Dominic German, Maren Montalbano, Rebecca Myers & James Reese; The Crossing)",TRUE
23873,2022,65,601,Work,Best Contemporary Classical Composition,Akiho: Ligneous Suite,"Andy Akiho, composer (Ian Rosenbaum & Dover Quartet)",FALSE
23874,2022,65,601,Work,Best Contemporary Classical Composition,Simon: Requiem For The Enslaved,"Carlos Simon, composer (Carlos Simon, MK Zulu, Marco Pav茅 & Hub New Music)",FALSE
23875,2022,65,601,Work,Best Contemporary Classical Composition,Bermel: Intonations,"Derek Bermel, composer (Jack Quartet)",FALSE
23876,2022,65,601,Work,Best Contemporary Classical Composition,Gubaidulina: The Wrath Of God,"Sofia Gubaidulina, composer (Andris Nelsons & Gewandhausorchester)",FALSE
23877,2022,65,601,Work,Best Contemporary Classical Composition,Puts: Contact,"Kevin Puts, composer (Xian Zhang, Time for Three & The Philadelphia Orchestra)",TRUE
23878,2022,65,609,Work,Best Country Song,If I Was A Cowboy,"Jesse Frasure & Miranda Lambert, songwriters (Miranda Lambert)",FALSE
23879,2022,65,609,Work,Best Country Song,I Bet You Think About Me (Taylor's Version) (From The Vault),"Lori McKenna & Taylor Swift, songwriters (Taylor Swift Featuring Chris Stapleton)",FALSE
23880,2022,65,609,Work,Best Country Song,Doin' This,"Luke Combs, Drew Parker & Robert Williford, songwriters (Luke Combs)",FALSE
23881,2022,65,609,Work,Best Country Song,I'll Love You Till The Day I Die,"Rodney Crowell & Chris Stapleton, songwriters (Willie Nelson)",FALSE
23882,2022,65,609,Work,Best Country Song,Circles Around This Town,"Ryan Hurd, Julia Michaels, Maren Morris & Jimmy Robbins, songwriters (Maren Morris)",FALSE
23883,2022,65,609,Work,Best Country Song,'Til You Can't,"Matt Rogers & Ben Stennis, songwriters (Cody Johnson)",TRUE
23884,2022,65,610,Work,Best Country Album,Ashley McBryde Presents: Lindeville,Ashley McBryde,FALSE
23885,2022,65,610,Work,Best Country Album,Growin' Up,Luke Combs,FALSE
23886,2022,65,610,Work,Best Country Album,Humble Quest,Maren Morris,FALSE
23887,2022,65,610,Work,Best Country Album,Palomino,Miranda Lambert,FALSE
23888,2022,65,610,Work,Best Country Album,A Beautiful Time,Willie Nelson,TRUE
23889,2022,65,611,Work,Best Bluegrass Album,Calling You From My Mountain,Peter Rowan,FALSE
23890,2022,65,611,Work,Best Bluegrass Album,Almost Proud,The Del McCoury Band,FALSE
23891,2022,65,611,Work,Best Bluegrass Album,Toward The Fray,The Infamous Stringdusters,FALSE
23892,2022,65,611,Work,Best Bluegrass Album,Get Yourself Outside,Yonder Mountain String Band,FALSE
23893,2022,65,611,Work,Best Bluegrass Album,Crooked Tree,Molly Tuttle & Golden Highway,TRUE
23894,2022,65,612,Work,Best Instrumental Composition,Fronteras (Borders) Suite: Al-Musafir Blues,"Danilo P茅rez, composer (Danilo P茅rez Featuring The Global Messengers)",FALSE
